,Fp1,TP9,F8,Fp2,AF7,AF3,AFz,F5
Fp1,0.24025974025974026,0.0,0.0,0.2532467532467532,0.2532467532467532,0.0,0.2532467532467532,0.0
TP9,0.0,0.2903225806451613,0.29411764705882354,0.0,0.0,0.14990512333965844,0.0,0.2656546489563567
F8,0.0,0.288135593220339,0.2994350282485876,0.0,0.0,0.1487758945386064,0.0,0.263653483992467
Fp2,0.14559386973180077,0.0,0.0,0.2796934865900383,0.28735632183908044,0.0,0.28735632183908044,0.0
AF7,0.12025316455696203,0.0,0.0,0.23417721518987342,0.3924050632911392,0.0,0.25316455696202533,0.0
AF3,0.0,0.2507936507936508,0.2507936507936508,0.0,0.0,0.24761904761904763,0.0,0.2507936507936508
AFz,0.13970588235294118,0.0,0.0,0.27205882352941174,0.2977941176470588,0.0,0.29044117647058826,0.0
F5,0.0,0.28169014084507044,0.28169014084507044,0.0,0.0,0.158953722334004,0.0,0.2776659959758551
