,bankssts-rh,frontalpole-lh,inferiorparietal-rh,parahippocampal-lh,parsorbitalis-rh,supramarginal-rh,temporalpole-lh,transversetemporal-rh
bankssts-rh,0.4221218961625282,0.0,0.14446952595936793,0.0,0.05417607223476298,0.20993227990970656,0.013544018058690745,0.15575620767494355
frontalpole-lh,0.0,0.8082191780821918,0.0,0.09041095890410959,0.00821917808219178,0.0,0.0273972602739726,0.06575342465753424
inferiorparietal-rh,0.1641025641025641,0.0,0.4282051282051282,0.015384615384615385,0.05897435897435897,0.2,0.04358974358974359,0.08974358974358974
parahippocampal-lh,0.0,0.07079646017699115,0.0058997050147492625,0.7492625368731564,0.014749262536873156,0.0029498525073746312,0.07964601769911504,0.07669616519174041
parsorbitalis-rh,0.06976744186046512,0.012919896640826873,0.056847545219638244,0.007751937984496124,0.7364341085271318,0.06718346253229975,0.01808785529715762,0.031007751937984496
supramarginal-rh,0.19878296146044624,0.0,0.16227180527383367,0.0,0.06490872210953347,0.38742393509127787,0.028397565922920892,0.15821501014198783
temporalpole-lh,0.023668639053254437,0.026627218934911243,0.04437869822485207,0.07692307692307693,0.01775147928994083,0.03550295857988166,0.7751479289940828,0.0
transversetemporal-rh,0.11934156378600823,0.043209876543209874,0.06995884773662552,0.06995884773662552,0.0205761316872428,0.15843621399176955,0.0,0.5185185185185185
