,cuneus-lh,cuneus-rh,frontalpole-lh,frontalpole-rh,pericalcarine-lh,pericalcarine-rh,temporalpole-lh,temporalpole-rh
cuneus-lh,0.4509283819628647,0.2493368700265252,0.0,0.042440318302387266,0.16976127320954906,0.07957559681697612,0.0,0.007957559681697613
cuneus-rh,0.2108843537414966,0.4603174603174603,0.0,0.013605442176870748,0.13151927437641722,0.18140589569160998,0.0,0.0022675736961451248
frontalpole-lh,0.0,0.005917159763313609,0.7633136094674556,0.03550295857988166,0.0,0.03254437869822485,0.11538461538461539,0.047337278106508875
frontalpole-rh,0.04953560371517028,0.015479876160990712,0.02476780185758514,0.8235294117647058,0.0,0.03715170278637771,0.0,0.04953560371517028
pericalcarine-lh,0.1391304347826087,0.14782608695652175,0.0,0.0,0.4811594202898551,0.2318840579710145,0.0,0.0
pericalcarine-rh,0.0387409200968523,0.162227602905569,0.021791767554479417,0.029055690072639227,0.16464891041162227,0.5423728813559322,0.0,0.04116222760290557
temporalpole-lh,0.0,0.0,0.12692307692307692,0.0038461538461538464,0.0,0.0,0.8692307692307693,0.0
temporalpole-rh,0.00949367088607595,0.00949367088607595,0.056962025316455694,0.07278481012658228,0.0,0.06645569620253164,0.0,0.7848101265822784
