,entorhinal-lh,frontalpole-lh,medialorbitofrontal-lh,parsorbitalis-lh,parsorbitalis-rh,parstriangularis-rh,rostralanteriorcingulate-lh,temporalpole-lh
entorhinal-lh,0.3621621621621622,0.12972972972972974,0.0,0.0,0.11891891891891893,0.13513513513513514,0.05945945945945946,0.1945945945945946
frontalpole-lh,0.1891891891891892,0.5135135135135135,0.0,0.0,0.13513513513513514,0.06306306306306306,0.05405405405405406,0.04504504504504504
medialorbitofrontal-lh,0.10526315789473684,0.0,0.631578947368421,0.0,0.0,0.0,0.2631578947368421,0.0
parsorbitalis-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
parsorbitalis-rh,0.12777777777777777,0.03888888888888889,0.0,0.0,0.39444444444444443,0.3388888888888889,0.0,0.1
parstriangularis-rh,0.14465408805031446,0.012578616352201259,0.0,0.0,0.31446540880503143,0.389937106918239,0.0,0.13836477987421383
rostralanteriorcingulate-lh,0.2708333333333333,0.20833333333333334,0.0625,0.0,0.0,0.0,0.4166666666666667,0.041666666666666664
temporalpole-lh,0.3090909090909091,0.045454545454545456,0.0,0.0,0.14545454545454545,0.18181818181818182,0.02727272727272727,0.2909090909090909
