,entorhinal-lh,frontalpole-lh,medialorbitofrontal-lh,parsorbitalis-lh,parsorbitalis-rh,parstriangularis-rh,rostralanteriorcingulate-lh,temporalpole-lh
entorhinal-lh,0.4791666666666667,0.10677083333333333,0.018229166666666668,0.018229166666666668,0.09114583333333333,0.09114583333333333,0.028645833333333332,0.16666666666666666
frontalpole-lh,0.0873015873015873,0.5694444444444444,0.031746031746031744,0.10317460317460317,0.041666666666666664,0.01984126984126984,0.06746031746031746,0.07936507936507936
medialorbitofrontal-lh,0.008670520231213872,0.07225433526011561,0.6329479768786127,0.07225433526011561,0.028901734104046242,0.031791907514450865,0.10115606936416185,0.05202312138728324
parsorbitalis-lh,0.03880597014925373,0.1373134328358209,0.08358208955223881,0.5253731343283582,0.01791044776119403,0.008955223880597015,0.07761194029850746,0.11044776119402985
parsorbitalis-rh,0.07207207207207207,0.02027027027027027,0.03153153153153153,0.009009009009009009,0.5563063063063063,0.26126126126126126,0.0,0.04954954954954955
parstriangularis-rh,0.06680161943319839,0.012145748987854251,0.030364372469635626,0.0020242914979757085,0.20445344129554655,0.5688259109311741,0.0,0.11538461538461539
rostralanteriorcingulate-lh,0.04276315789473684,0.11842105263157894,0.1118421052631579,0.125,0.0,0.0,0.5526315789473685,0.049342105263157895
temporalpole-lh,0.13569937369519833,0.1022964509394572,0.025052192066805846,0.09394572025052192,0.03966597077244259,0.11064718162839249,0.025052192066805846,0.46764091858037576
