,entorhinal-rh,frontalpole-lh,frontalpole-rh,parsopercularis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-rh,0.8417721518987342,0.03164556962025317,0.04430379746835443,0.006329113924050633,0.0,0.0,0.02531645569620253,0.05063291139240506
frontalpole-lh,0.002352941176470588,0.5458823529411765,0.06352941176470588,0.10588235294117647,0.0611764705882353,0.16,0.047058823529411764,0.01411764705882353
frontalpole-rh,0.023636363636363636,0.04363636363636364,0.610909090909091,0.06545454545454546,0.08363636363636363,0.09090909090909091,0.04181818181818182,0.04
parsopercularis-rh,0.0,0.09467455621301775,0.07297830374753451,0.611439842209073,0.1242603550295858,0.055226824457593686,0.01775147928994083,0.023668639053254437
rostralanteriorcingulate-lh,0.0,0.07505070993914807,0.08316430020283976,0.12778904665314403,0.4746450304259635,0.08924949290060852,0.10953346855983773,0.04056795131845842
rostralanteriorcingulate-rh,0.0,0.15714285714285714,0.1595238095238095,0.07142857142857142,0.09285714285714286,0.48333333333333334,0.03571428571428571,0.0
temporalpole-lh,0.013020833333333334,0.059895833333333336,0.041666666666666664,0.013020833333333334,0.15364583333333334,0.044270833333333336,0.6510416666666666,0.0234375
temporalpole-rh,0.0539568345323741,0.0035971223021582736,0.08633093525179857,0.014388489208633094,0.06115107913669065,0.0,0.025179856115107913,0.7553956834532374
