,frontalpole-rh,fusiform-rh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,parsorbitalis-lh,temporalpole-lh
frontalpole-rh,0.6242038216560509,0.0,0.09554140127388536,0.006369426751592357,0.11464968152866242,0.07643312101910828,0.044585987261146494,0.03821656050955414
fusiform-rh,0.012345679012345678,0.4506172839506173,0.012345679012345678,0.037037037037037035,0.2962962962962963,0.16666666666666666,0.0,0.024691358024691357
isthmuscingulate-lh,0.07051282051282051,0.01282051282051282,0.5384615384615384,0.1346153846153846,0.0641025641025641,0.02564102564102564,0.01282051282051282,0.14102564102564102
isthmuscingulate-rh,0.0,0.08943089430894309,0.10569105691056911,0.5447154471544715,0.008130081300813009,0.0,0.032520325203252036,0.21951219512195122
lingual-rh,0.07906976744186046,0.18604651162790697,0.06511627906976744,0.0,0.3953488372093023,0.22790697674418606,0.009302325581395349,0.037209302325581395
parahippocampal-rh,0.08241758241758242,0.12637362637362637,0.06043956043956044,0.0,0.25824175824175827,0.4175824175824176,0.054945054945054944,0.0
parsorbitalis-lh,0.12222222222222222,0.0,0.1,0.022222222222222223,0.06666666666666667,0.14444444444444443,0.5444444444444444,0.0
temporalpole-lh,0.013986013986013986,0.04195804195804196,0.13286713286713286,0.21678321678321677,0.027972027972027972,0.0,0.0,0.5664335664335665
