,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.046511627906976744,0.04983388704318937,0.04983388704318937,0.0,0.04318936877076412,0.0,0.0,0.0,0.0,0.0,0.04983388704318937,0.04983388704318937,0.04983388704318937,0.0,0.04983388704318937,0.04983388704318937,0.0,0.0,0.0,0.019933554817275746,0.0,0.0,0.0,0.0,0.0,0.04983388704318937,0.0,0.0,0.0,0.04983388704318937,0.04983388704318937,0.0,0.04983388704318937,0.0,0.0,0.0,0.0,0.0,0.0,0.04318936877076412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04983388704318937,0.04983388704318937,0.04983388704318937,0.04983388704318937,0.0,0.0,0.04983388704318937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04983388704318937
Fz,0.018518518518518517,0.06172839506172839,0.03209876543209877,0.0,0.02345679012345679,0.0,0.0,0.0,0.0,0.0,0.03950617283950617,0.06296296296296296,0.03580246913580247,0.0,0.06296296296296296,0.04691358024691358,0.016049382716049384,0.0,0.009876543209876543,0.02345679012345679,0.016049382716049384,0.0,0.0,0.0,0.0,0.027160493827160494,0.0,0.0,0.0,0.06172839506172839,0.06172839506172839,0.0,0.04691358024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.03209876543209877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056790123456790124,0.05308641975308642,0.06419753086419754,0.06296296296296296,0.0,0.0,0.03333333333333333,0.011111111111111112,0.0,0.0,0.0,0.0,0.0012345679012345679,0.0,0.0,0.03827160493827161
F3,0.028517110266159697,0.049429657794676805,0.04752851711026616,0.0,0.03612167300380228,0.0,0.0,0.0,0.0,0.0,0.04752851711026616,0.049429657794676805,0.04752851711026616,0.0,0.049429657794676805,0.045627376425855515,0.017110266159695818,0.0,0.0076045627376425855,0.028517110266159697,0.017110266159695818,0.0,0.0,0.0,0.0,0.03802281368821293,0.0,0.0,0.0,0.049429657794676805,0.049429657794676805,0.0,0.049429657794676805,0.0,0.0,0.0,0.0,0.0,0.0,0.04182509505703422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049429657794676805,0.049429657794676805,0.049429657794676805,0.049429657794676805,0.0,0.0,0.043726235741444866,0.009505703422053232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049429657794676805
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.03807106598984772,0.048223350253807105,0.048223350253807105,0.0,0.04568527918781726,0.0,0.0,0.0,0.0,0.0,0.048223350253807105,0.048223350253807105,0.048223350253807105,0.0,0.048223350253807105,0.048223350253807105,0.012690355329949238,0.0,0.0,0.027918781725888325,0.012690355329949238,0.0,0.0,0.0,0.0,0.04314720812182741,0.0,0.0,0.0,0.048223350253807105,0.048223350253807105,0.0,0.048223350253807105,0.0,0.0,0.0,0.0,0.0,0.0,0.04568527918781726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048223350253807105,0.048223350253807105,0.048223350253807105,0.048223350253807105,0.0,0.0,0.048223350253807105,0.0025380710659898475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048223350253807105
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.03162055335968379,0.0,0.0,0.03557312252964427,0.0,0.0,0.0,0.015810276679841896,0.0,0.0,0.0,0.03557312252964427,0.007905138339920948,0.0,0.0,0.03557312252964427,0.03557312252964427,0.03557312252964427,0.03557312252964427,0.0,0.03557312252964427,0.02766798418972332,0.0,0.0,0.0,0.03557312252964427,0.0,0.03557312252964427,0.0,0.03557312252964427,0.03557312252964427,0.02766798418972332,0.03557312252964427,0.0,0.03162055335968379,0.03557312252964427,0.03557312252964427,0.03162055335968379,0.03557312252964427,0.0,0.03557312252964427,0.0,0.0,0.0,0.0,0.03557312252964427,0.03557312252964427,0.0,0.0,0.0,0.03557312252964427,0.03557312252964427,0.03557312252964427,0.007905138339920948,0.03557312252964427,0.03557312252964427,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.012578616352201259,0.0,0.0,0.0440251572327044,0.0,0.0,0.0,0.006289308176100629,0.0,0.0015723270440251573,0.0,0.04716981132075472,0.0110062893081761,0.0015723270440251573,0.0015723270440251573,0.04716981132075472,0.04716981132075472,0.04716981132075472,0.0220125786163522,0.0,0.04559748427672956,0.0110062893081761,0.0,0.0,0.0,0.020440251572327043,0.0,0.04716981132075472,0.0,0.01729559748427673,0.04716981132075472,0.0110062893081761,0.026729559748427674,0.0015723270440251573,0.012578616352201259,0.0440251572327044,0.020440251572327043,0.020440251572327043,0.03459119496855346,0.0,0.04716981132075472,0.0,0.0,0.0,0.0,0.04716981132075472,0.04559748427672956,0.0,0.0031446540880503146,0.0,0.04245283018867924,0.04716981132075472,0.04559748427672956,0.0110062893081761,0.014150943396226415,0.04716981132075472,0.0
