space,band,common_parcels,window,method,subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state
parcel_space,broadband,True,full_window,nearest_vertex,S47,Sess02,MOTOR_EXECUTION-LEFT,1.0195181826205924,1.0,0.9709272115936272,1.0912355672690763,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S47,Sess02,MOTOR_EXECUTION-RIGHT,0.99814653068843,1.0,0.9693058617360292,1.028546044659871,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S47,Sess02,MOTOR_IMAGERY-LEFT,1.0190527906436997,0.9999999999999992,0.9735583675089023,1.0829045688788337,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S47,Sess02,MOTOR_IMAGERY-RIGHT,1.000158296469772,1.0,0.9497712290745078,1.0662861046057766,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S47,Sess02,MOTOR_EXECUTION,1.0088323566545112,1.0,0.9701165366648282,1.0598908059644738,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S47,Sess02,MOTOR_IMAGERY,1.0096055435567357,0.9999999999999996,0.961664798291705,1.0745953367423051,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S47,Sess02,LEFT,1.019285486632146,0.9999999999999996,0.9722427895512648,1.087070068073955,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S47,Sess02,RIGHT,0.999152413579101,1.0,0.9595385454052684,1.047416074632824,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S47,Sess02,LEFT_vs_RIGHT,0.0201330730530451,0.0,-0.0751732850815593,0.1275315226686864,bootstrap,delta
parcel_space,broadband,True,full_window,nearest_vertex,S47,Sess02,IMAGERY_vs_EXECUTION,0.0007731869022244,0.0,-0.0982260076727687,0.1044788000774769,bootstrap,delta
parcel_space,broadband,True,full_window,nearest_vertex,S47,Sess02,ME_LEFT_vs_ME_RIGHT,0.0213716519321622,0.0,-0.0576188330662441,0.121929705533047,bootstrap,delta
parcel_space,broadband,True,full_window,nearest_vertex,S47,Sess02,MI_LEFT_vs_MI_RIGHT,0.0188944941739277,0.0,-0.0927277370968742,0.1331333398043256,bootstrap,delta
parcel_space,lf_mayer,True,full_window,nearest_vertex,S47,Sess02,MOTOR_EXECUTION-LEFT,0.9285442440655712,1.0,0.8757218041963303,0.9831781508381034,bootstrap,subcritical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S47,Sess02,MOTOR_EXECUTION-RIGHT,0.9711963863559608,0.9999999999999998,0.9231914413895796,1.02616307771228,bootstrap,critical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S47,Sess02,MOTOR_IMAGERY-LEFT,0.9093210154780936,0.9999999999999998,0.8617232412733786,0.9633446698564668,bootstrap,subcritical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S47,Sess02,MOTOR_IMAGERY-RIGHT,0.9401461396744416,0.9999999999999992,0.8629649281536074,1.0378376833683438,bootstrap,subcritical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S47,Sess02,MOTOR_EXECUTION,0.949870315210766,1.0,0.899456622792955,1.0046706142751916,bootstrap,subcritical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S47,Sess02,MOTOR_IMAGERY,0.9247335775762676,0.9999999999999996,0.862344084713493,1.0005911766124054,bootstrap,subcritical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S47,Sess02,LEFT,0.9189326297718324,1.0,0.8687225227348545,0.9732614103472852,bootstrap,subcritical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S47,Sess02,RIGHT,0.9556712630152012,0.9999999999999996,0.8930781847715935,1.0320003805403115,bootstrap,critical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S47,Sess02,LEFT_vs_RIGHT,-0.0367386332433686,0.0,-0.1632778578054572,0.0801832255756916,bootstrap,delta
parcel_space,lf_mayer,True,full_window,nearest_vertex,S47,Sess02,IMAGERY_vs_EXECUTION,-0.0251367376344981,0.0,-0.1423265295616985,0.1011345538194503,bootstrap,delta
parcel_space,lf_mayer,True,full_window,nearest_vertex,S47,Sess02,ME_LEFT_vs_ME_RIGHT,-0.0426521422903896,0.0,-0.1504412735159496,0.0599867094485238,bootstrap,delta
parcel_space,lf_mayer,True,full_window,nearest_vertex,S47,Sess02,MI_LEFT_vs_MI_RIGHT,-0.0308251241963478,0.0,-0.1761144420949651,0.1003797417028595,bootstrap,delta
parcel_space,resp,True,full_window,nearest_vertex,S47,Sess02,MOTOR_EXECUTION-LEFT,0.9407219627662978,1.0000000000000009,0.8711626202205021,1.0128824886799024,bootstrap,subcritical
