,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,-0.03565703963405149,-0.0633781461639543,-0.008187607399171131,0.0,-0.027441399535821906,0.0061881408175916,0.0,0.0,-0.003234610330536743,0.0,0.0,0.0,-0.038006671383806735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041443444860002024,0.0,0.0,-0.010209238855756595,0.005832107825363371,0.09375684556407447,0.08995039917257039,0.10203209389758477,-0.0169369759161251,-0.07458044227672016,0.09286659701301185,0.0,-0.07955119781663803,0.0578769171869563,-0.00596381279692712,0.0,0.0,-0.012433033458000606,0.0,0.0,-0.035176387344587084,-0.008591933690488223,0.0,-0.02375416961487921,-0.013646012331951885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010108157282927322,-0.02324876175073284,-0.024360659051854847,-0.0003032447184878197,0.008105147864184009,0.0,-0.004952997068634388,0.0,0.0,0.09455061823062078
Fz,-0.08036059240180296,-0.17087283680888754,-0.003364792569170754,0.022799124513618676,-0.083322601416613,-0.037990985189954925,0.022981517509727628,0.018239299610894943,0.00936284046692607,0.02176556420233463,0.017266536964980546,0.017813715953307392,-0.05184680836137412,0.020792801556420232,0.018360894941634242,0.01854328793774319,0.019516050583657588,0.020184824902723737,0.012595600707554852,0.020063229571984437,-0.006717041949684432,0.015989785992217898,0.02219114785992218,0.0036658525860578627,-0.010903703075007327,0.0,-0.024082421120412107,-0.00927237604636188,-0.0927237604636188,-0.0740648747497626,-0.02524146812620734,0.023528696498054474,-0.034766876774211336,-0.030907920154539602,0.01826686017523508,0.021096789883268484,0.022859922178988325,0.007842898832684825,0.022495136186770428,0.019941634241245135,0.014507888898354134,0.01122211371989948,0.016901750972762645,0.008876780161905786,0.00304231047727381,0.016832575522210055,0.021157587548638133,0.02219114785992218,0.02188715953307393,0.019637645914396887,0.01793531128404669,0.02170476653696498,0.020610408560311284,0.004598190461038133,0.00558143708298987,0.021883268169302042,0.009970817120622567,0.02213035019455253,0.011094246794831642,0.021339980544747082,0.010153210116731518,-0.02498390212491951
F3,-0.012596006144393242,-0.007435209744098864,-0.1047305900889554,-0.03072660907532809,-0.034151367423849534,0.0,0.021414790996784568,-0.01680570579025096,0.013376205787781351,0.02012861736334405,0.021736334405144695,0.01594855305466238,0.017491961414790997,0.020836012861736336,0.01652733118971061,0.016720257234726688,0.0177491961414791,0.020321543408360128,0.01427652733118971,0.018327974276527333,0.021543408360128618,0.017106109324758843,-0.016516168546040964,0.017363344051446947,-0.05282202498258924,-0.0554531490015361,-0.11459293394777266,-0.09216589861751152,-0.04577572964669739,0.018713826366559487,-0.07009606788467902,0.009040358390010914,0.022508038585209004,0.0,0.020514469453376205,0.024630225080385853,-0.0028089360420031524,0.008295819935691319,0.02302250803858521,0.019678456591639873,0.019935691318327974,0.013504823151125401,0.014983922829581994,0.022057877813504823,0.02158272457411551,0.017645867599191945,0.020514469453376205,0.020578778135048232,0.021028938906752413,0.01806738087829261,0.017234726688102893,-0.014651513130923978,0.018906752411575564,0.021543408360128618,0.021672025723472668,0.02147909967845659,0.007652733118971061,0.020514469453376205,0.02147909967845659,-0.0010549192190100823,-0.027023772479638056,-0.07824805765060926
F7,0.0,0.02283440465258647,-0.0339577293986162,-0.12523745063534863,0.0,0.0,0.022222222222222223,-0.03240156805064141,0.010651974288337925,0.014671746338245268,0.018610345883073157,0.01591160213505763,0.01665136210590756,0.0209366391184573,0.017569635751453934,0.01775329048056321,0.018732782369146005,0.020324456688093052,0.013590449954086318,0.01928374655647383,0.022283440465258646,0.01628405264768901,-0.05000766559290276,0.01652892561983471,-0.0058062642537791,-0.08603510991617903,-0.047603985449944645,-0.06674047129527123,0.0,0.015733088460361186,0.0,-0.06285889775890208,0.023262932353841446,0.0,0.021365166819712275,0.02246709519436792,-0.08034756432381265,0.007897153351698806,0.023507805325987143,0.02007958371594735,0.01940618304254668,0.012855831037649219,0.011355814651143391,0.020997857361493726,0.020691766146311602,0.021120293847566574,0.02130394857667585,0.021268232287167486,0.021854912764003673,0.019773492500765228,0.010784354019009606,-0.017652638123358294,0.019834710743801654,0.021487603305785124,0.02246709519436792,0.022283440465258646,-0.005744842692206573,0.014564597469720183,0.022283440465258646,-0.060185588191569245,-0.08194897856882244,-0.006958722125573304
FT9,-0.04643542983330405,-0.06758292859357239,-0.022894818763606797,0.0,-0.026380845752351265,-0.011661216509646258,0.0,0.0,0.010151380231522707,0.0,0.0007123775601068567,0.0,0.00013444037606129278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016844339301007594,0.0,0.0,0.027745383362575572,-0.0024623661266936284,0.060908281389136246,0.04175344481609044,0.06629075505708838,-0.007839723514762822,-0.010852181748297253,0.046359771464243416,0.0,-0.06603286142399505,0.024942416545975524,-0.002376769660018601,0.0,0.0,-0.008473700527022838,0.0,0.0,0.006446807114684084,-0.007262228023944558,0.00017809439002671417,-0.031001343391546966,-0.01353725328097551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010333781130515655,0.005283589596688993,-0.01891081946884365,0.0,0.0,0.0,0.0,0.0,0.0,0.05121664859558578
FC5,-0.01278118777186768,-0.03809770636257613,0.0,0.0,-0.009862617919555144,-0.04180549666340279,0.0,0.0,-0.011144227031229753,0.0,0.0,0.0,-0.025398470908384086,0.0,0.0,0.0,0.0,0.0,-0.010885058960736037,0.0,-0.03900479460930413,0.0,0.0,-0.009330050537773747,0.007100591715976331,0.09443786982248521,0.09798816568047337,0.1076923076923077,0.012264967914532812,-0.0785279253595957,0.09914380990865476,0.0,-0.09148632888428146,0.0316264790024023,-0.014254243877154335,0.0,0.0,-0.01606842037061034,0.0,0.0,-0.047557340935596736,-0.018141764934560062,0.0,-0.02086302967474407,-0.017364260723078916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001295840352468576,-0.021899701956718934,-0.03913437864455099,-0.005572113515614876,0.019644970414201185,0.0,-0.005442529480368019,0.0,0.0073372781065088755,0.09751479289940829
FC1,0.0,0.02316084598037423,0.02041811421954044,0.0222466020600963,0.0,0.0,-0.15229763227569043,0.0182848784055586,0.00877674163466813,-0.03970868403312083,0.016700188943743526,0.0183458280002438,0.016578289754373133,0.020844761382336808,0.018894374352410558,0.01907722313646614,0.011526459849610397,0.020235265435484855,0.013530810020113367,0.020600963003596026,-0.0057267560152157344,0.015420247455354422,0.01845728792595458,-0.010258274080696385,0.012860364478576218,0.0,0.0,0.0,0.0,0.013835557993539343,0.0,-0.04049301455055518,0.0222466020600963,0.0,-0.09839533736293529,-0.016595265105678027,0.022307551654781495,0.0078624977143902,-0.015003958721211453,0.019991467056744074,0.019321021515206923,0.012799414883891021,0.017431584079965867,0.02029621503017005,0.01986956786737368,0.014004145172927212,0.02121045895044798,0.02267324922289267,0.021941854086670324,0.019686719083318097,0.006991119443121635,0.0222466020600963,-0.060131278821577115,0.008638155790443608,-0.012776688699286914,-0.09539035374622792,-0.02589408540190692,-0.048180308162906,-0.03991138358513091,0.020783811787651613,0.010666179069909186,0.0
C3,0.0,0.018380100477882612,-0.04041424335739399,-0.0612527449698971,0.0,0.0,0.018380100477882612,-0.20400127172725313,0.013049871339296654,0.01764489645876731,0.02003430952089205,0.0003237682133299079,0.016664624433280234,0.01831883347628967,0.014213944369562553,0.014397745374341379,-0.019352818621010046,0.017828697463546133,0.00238964104650179,0.01592942041416493,0.018380100477882612,0.014949148388677858,-0.02610700778074201,0.01654209043009435,-0.022602979099213057,-0.06727303722094219,-0.051352021830811216,-0.06722897544033739,0.0,0.013356206347261364,0.0,-0.008164181338043957,0.018380100477882612,0.0,0.01801249846832496,0.018380100477882612,-0.05951620316885518,0.007903443205489523,0.018380100477882612,0.017216027447616713,0.01746109545398848,0.012866070334517829,-0.014705554681277693,0.018380100477882612,0.018380100477882612,0.028427888739125107,0.01801249846832496,0.018073765469917902,0.018380100477882612,0.026038475677000367,0.02940816076461218,-0.02111644496604568,0.01648082342850141,0.018380100477882612,0.018380100477882612,0.018380100477882612,0.01648082342850141,0.026467344688150964,0.018380100477882612,0.00338217863147423,-0.027728113492203586,0.0
T7,-0.015011037527593819,0.018772384833889096,0.0254415215511918,0.021242435469927132,0.007410151908114116,-0.040176600441501106,0.017537359515870075,0.02605903421020131,-0.3075844458784915,0.015067308879832037,0.03309867852290972,0.015067308879832037,0.01593182660244535,0.01642583672965296,-0.01480689029621796,-0.0541714820385606,0.010497715203161664,-0.011052249749927821,-0.0647024038827233,0.011609237989378782,0.013369353541946285,0.0192663949610967,0.016672841793256763,0.012844263307397802,0.03001111522786217,0.0,0.0012350253180190194,0.0009880202544152155,0.010497715203161664,0.03495121649993825,0.002840558231443745,0.0191428924292948,0.012131383792705498,0.0,0.015808324070643448,0.023712486105965172,0.02087192787452143,0.0127207607755959,0.020624922810917625,0.014202791157218723,-0.02724580357208581,-0.1383591502698653,-0.05738254786541005,0.018895887365690995,0.0191428924292948,0.015314313943435841,0.015808324070643448,0.01593182660244535,0.008407823353756236,-0.004923743320844038,0.009509694948746449,0.014943806348030135,0.0127207607755959,0.01778436457947388,0.018031369643077683,0.017660862047671977,-0.022958057395143488,0.015808324070643448,0.017660862047671977,0.020995430406323328,0.0,0.003705075954057058
TP9,0.0,0.022688598979013045,0.019852524106636415,0.0101121135766174,0.0,0.0,-0.06755291410249248,0.018276926955316065,0.007814961870548937,-0.22795933316993547,0.01600806705741476,0.01884414192979139,0.016764353690048528,0.020923930169534255,0.019411356904266718,0.019600428562425158,0.020608810739270185,0.020797882397428625,0.013991302703724711,0.021176025713745508,0.02161719291611521,0.014684565450305666,-0.008215043991841836,-0.008461257772109643,0.012037562236087478,-0.005261700360011078,0.0,0.0,0.0,0.013045944412932501,0.0,-0.0974118545678189,0.021743240688220835,0.0,-0.01715136328554426,0.008070513169243291,-0.0003482632573519398,0.008130081300813009,0.009520062548458011,0.002394349164231889,0.019978571878742045,0.013235016071090943,0.01789878363899918,0.019726476334530788,0.019285309132161088,0.0012884902763359157,0.02161719291611521,0.023003718409277115,0.021869288460326465,0.020356715195058928,-0.026270872473461684,0.02287767063717149,0.009835181978722081,0.020797882397428625,0.01582833291768286,-0.01582972918212048,-0.1158436796091828,-0.005583260059993645,-0.015541313309225785,0.006107155930291985,-0.020390138275034317,0.0
