,Fz,P7,P8,TP10,CP3,PO8,P6,TP8
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.22818791946308725,0.087248322147651,0.22818791946308725,0.22818791946308725,0.22818791946308725
CP3,0.0,0.0,0.0,0.20155038759689922,0.1937984496124031,0.20155038759689922,0.20155038759689922,0.20155038759689922
PO8,0.0,0.0,0.0,0.22818791946308725,0.087248322147651,0.22818791946308725,0.22818791946308725,0.22818791946308725
P6,0.0,0.0,0.0,0.22818791946308725,0.087248322147651,0.22818791946308725,0.22818791946308725,0.22818791946308725
TP8,0.0,0.0,0.0,0.22818791946308725,0.087248322147651,0.22818791946308725,0.22818791946308725,0.22818791946308725
