,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,transversetemporal-lh
entorhinal-lh,0.7341772151898734,0.0,0.0,0.0,0.0,0.0,0.0,0.26582278481012656
frontalpole-lh,0.0,0.3910891089108911,0.15841584158415842,0.0,0.09405940594059406,0.16336633663366337,0.19306930693069307,0.0
frontalpole-rh,0.0,0.15151515151515152,0.25757575757575757,0.0,0.1919191919191919,0.21212121212121213,0.18686868686868688,0.0
lateraloccipital-lh,0.0,0.02702702702702703,0.0,0.8513513513513513,0.0,0.0,0.12162162162162163,0.0
lateralorbitofrontal-rh,0.0,0.08108108108108109,0.17297297297297298,0.0,0.372972972972973,0.1837837837837838,0.12432432432432433,0.06486486486486487
medialorbitofrontal-rh,0.0,0.13709677419354838,0.18548387096774194,0.0,0.1693548387096774,0.28225806451612906,0.16129032258064516,0.06451612903225806
rostralanteriorcingulate-rh,0.0,0.18779342723004694,0.19248826291079812,0.04225352112676056,0.11737089201877934,0.16901408450704225,0.29107981220657275,0.0
transversetemporal-lh,0.16071428571428573,0.0,0.0,0.0,0.125,0.14285714285714285,0.0,0.5714285714285714
