,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parsorbitalis-lh,parstriangularis-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.6293103448275862,0.0,0.12931034482758622,0.05172413793103448,0.0,0.0,0.1896551724137931,0.0
frontalpole-lh,0.0,0.6497695852534562,0.09216589861751152,0.18433179723502305,0.03225806451612903,0.041474654377880185,0.0,0.0
frontalpole-rh,0.03559870550161812,0.0970873786407767,0.5210355987055016,0.1650485436893204,0.0744336569579288,0.0,0.09385113268608414,0.012944983818770227
medialorbitofrontal-lh,0.023529411764705882,0.16862745098039217,0.19215686274509805,0.5450980392156862,0.01568627450980392,0.01568627450980392,0.011764705882352941,0.027450980392156862
parsorbitalis-lh,0.0,0.0430622009569378,0.1291866028708134,0.028708133971291867,0.6220095693779905,0.10047846889952153,0.06698564593301436,0.009569377990430622
parstriangularis-lh,0.0,0.043209876543209874,0.0,0.037037037037037035,0.16666666666666666,0.7283950617283951,0.024691358024691357,0.0
temporalpole-lh,0.09574468085106383,0.0,0.17553191489361702,0.005319148936170213,0.06382978723404255,0.010638297872340425,0.648936170212766,0.0
temporalpole-rh,0.0,0.0,0.06201550387596899,0.03875968992248062,0.031007751937984496,0.0,0.0,0.8682170542635659
