,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
inferiorparietal-rh,0.20848056537102475,0.0,0.0353356890459364,0.06713780918727916,0.12014134275618374,0.2049469964664311,0.16607773851590105,0.1978798586572438
parsopercularis-lh,0.0,0.36,0.31333333333333335,0.32,0.0,0.0,0.006666666666666667,0.0
parstriangularis-rh,0.04716981132075472,0.22641509433962265,0.2971698113207547,0.2358490566037736,0.04716981132075472,0.04716981132075472,0.05188679245283019,0.04716981132075472
rostralmiddlefrontal-lh,0.07421875,0.1796875,0.1875,0.26171875,0.07421875,0.07421875,0.07421875,0.07421875
rostralmiddlefrontal-rh,0.17258883248730963,0.0,0.050761421319796954,0.09644670050761421,0.17766497461928935,0.17258883248730963,0.15228426395939088,0.17766497461928935
superiorparietal-lh,0.20422535211267606,0.0,0.035211267605633804,0.06690140845070422,0.1267605633802817,0.20774647887323944,0.16549295774647887,0.1936619718309859
superiorparietal-rh,0.1867704280155642,0.007782101167315175,0.04669260700389105,0.07782101167315175,0.11673151750972763,0.1867704280155642,0.21011673151750973,0.16731517509727625
superiortemporal-lh,0.1978021978021978,0.0,0.03663003663003663,0.0695970695970696,0.13186813186813187,0.1978021978021978,0.1575091575091575,0.2087912087912088
