,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh
inferiorparietal-rh,0.16718266253869968,0.13003095975232198,0.06811145510835913,0.1609907120743034,0.16718266253869968,0.09597523219814241,0.11455108359133127,0.09597523219814241
parsopercularis-lh,0.1375,0.175,0.096875,0.140625,0.13125,0.121875,0.090625,0.10625
parstriangularis-rh,0.10891089108910891,0.15841584158415842,0.15346534653465346,0.12376237623762376,0.10891089108910891,0.13861386138613863,0.09900990099009901,0.10891089108910891
postcentral-rh,0.16614420062695925,0.13479623824451412,0.07210031347962383,0.1724137931034483,0.16300940438871472,0.0877742946708464,0.11598746081504702,0.0877742946708464
rostralmiddlefrontal-lh,0.16510903426791276,0.1277258566978193,0.06853582554517133,0.1557632398753894,0.16822429906542055,0.09968847352024922,0.11526479750778816,0.09968847352024922
rostralmiddlefrontal-rh,0.1225296442687747,0.15810276679841898,0.11462450592885376,0.11067193675889328,0.1225296442687747,0.1541501976284585,0.08300395256916997,0.13438735177865613
superiorparietal-rh,0.14122137404580154,0.10305343511450382,0.08015267175572519,0.14122137404580154,0.14122137404580154,0.08015267175572519,0.23282442748091603,0.08015267175572519
superiortemporal-lh,0.13247863247863248,0.14102564102564102,0.09401709401709402,0.11965811965811966,0.13247863247863248,0.14102564102564102,0.08974358974358974,0.14957264957264957
