,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.25213675213675213,0.19658119658119658,0.0,0.0,0.2094017094017094,0.01282051282051282,0.19658119658119658,0.13247863247863248
inferiorparietal-rh,0.22330097087378642,0.21844660194174756,0.0,0.0,0.2087378640776699,0.014563106796116505,0.19902912621359223,0.13592233009708737
parsopercularis-lh,0.0,0.0,0.5128205128205128,0.0,0.0,0.48717948717948717,0.0,0.0
parstriangularis-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
postcentral-rh,0.22477064220183487,0.20642201834862386,0.0,0.0,0.23853211009174313,0.01834862385321101,0.18807339449541285,0.12385321100917432
rostralmiddlefrontal-lh,0.043478260869565216,0.043478260869565216,0.34782608695652173,0.0,0.05217391304347826,0.43478260869565216,0.017391304347826087,0.06086956521739131
superiorparietal-rh,0.22797927461139897,0.21243523316062177,0.0,0.0,0.21243523316062177,0.0,0.23316062176165803,0.11398963730569948
superiortemporal-lh,0.2012987012987013,0.18181818181818182,0.0,0.0,0.17532467532467533,0.032467532467532464,0.14285714285714285,0.2662337662337662
