,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.2777777777777778,0.19444444444444445,0.0,0.0,0.3055555555555556,0.0,0.2222222222222222,0.0
inferiorparietal-rh,0.2727272727272727,0.24242424242424243,0.0,0.0,0.24242424242424243,0.0,0.21212121212121213,0.030303030303030304
parstriangularis-rh,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.023809523809523808,0.023809523809523808,0.42857142857142855,0.0,0.2619047619047619,0.0,0.2619047619047619
superiorfrontal-lh,0.2571428571428571,0.17142857142857143,0.0,0.0,0.34285714285714286,0.0,0.22857142857142856,0.0
superiorfrontal-rh,0.0,0.0,0.02857142857142857,0.42857142857142855,0.0,0.4,0.0,0.14285714285714285
superiortemporal-rh,0.2857142857142857,0.17857142857142858,0.0,0.0,0.2857142857142857,0.0,0.25,0.0
supramarginal-lh,0.08,0.12,0.0,0.32,0.04,0.04,0.0,0.4
