,caudalmiddlefrontal-rh,inferiorparietal-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.3611111111111111,0.125,0.0,0.25,0.006944444444444444,0.0,0.2569444444444444,0.0
inferiorparietal-rh,0.24691358024691357,0.4444444444444444,0.0,0.04938271604938271,0.0,0.0,0.25925925925925924,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.42105263157894735,0.0,0.15789473684210525,0.3157894736842105,0.0,0.10526315789473684
superiorfrontal-lh,0.34513274336283184,0.035398230088495575,0.0,0.3805309734513274,0.0,0.0,0.23893805309734514,0.0
superiorfrontal-rh,0.0,0.0,0.22413793103448276,0.0,0.39655172413793105,0.27586206896551724,0.0,0.10344827586206896
superiortemporal-lh,0.0,0.0,0.23943661971830985,0.0,0.15492957746478872,0.43661971830985913,0.0,0.16901408450704225
superiortemporal-rh,0.3076923076923077,0.15384615384615385,0.0,0.2230769230769231,0.0,0.0,0.3153846153846154,0.0
supramarginal-lh,0.0,0.0,0.10526315789473684,0.0,0.10526315789473684,0.21052631578947367,0.0,0.5789473684210527
