,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.3258426966292135,0.1348314606741573,0.0,0.1348314606741573,0.0,0.21348314606741572,0.0,0.19101123595505617
parstriangularis-rh,0.25,0.4444444444444444,0.0,0.0,0.0,0.1388888888888889,0.0,0.16666666666666666
rostralmiddlefrontal-lh,0.0,0.0,0.44594594594594594,0.0,0.25675675675675674,0.0,0.2972972972972973,0.0
superiorfrontal-lh,0.14864864864864866,0.0,0.0,0.36486486486486486,0.0,0.28378378378378377,0.0,0.20270270270270271
superiorfrontal-rh,0.0,0.0,0.3150684931506849,0.0,0.4794520547945205,0.0,0.2054794520547945,0.0
superiortemporal-rh,0.20869565217391303,0.0782608695652174,0.0,0.19130434782608696,0.0,0.30434782608695654,0.0,0.21739130434782608
supramarginal-lh,0.0,0.0,0.2823529411764706,0.0,0.17647058823529413,0.0,0.5411764705882353,0.0
supramarginal-rh,0.2,0.09166666666666666,0.0,0.16666666666666666,0.0,0.25833333333333336,0.0,0.2833333333333333
