,caudalmiddlefrontal-rh,inferiorparietal-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.3877551020408163,0.21428571428571427,0.0,0.23469387755102042,0.02040816326530612,0.0,0.14285714285714285,0.0
inferiorparietal-rh,0.27884615384615385,0.36538461538461536,0.0,0.125,0.0,0.0,0.19230769230769232,0.038461538461538464
rostralmiddlefrontal-lh,0.0,0.0,0.5063291139240507,0.0,0.1518987341772152,0.27848101265822783,0.0,0.06329113924050633
superiorfrontal-lh,0.27631578947368424,0.09210526315789473,0.0,0.4342105263157895,0.02631578947368421,0.0,0.17105263157894737,0.0
superiorfrontal-rh,0.0,0.0,0.25,0.0,0.40789473684210525,0.2631578947368421,0.0,0.07894736842105263
superiortemporal-lh,0.0,0.0,0.27631578947368424,0.0,0.19736842105263158,0.39473684210526316,0.0,0.13157894736842105
superiortemporal-rh,0.22727272727272727,0.19318181818181818,0.0,0.18181818181818182,0.0,0.0,0.3977272727272727,0.0
supramarginal-lh,0.0,0.11764705882352941,0.04411764705882353,0.0,0.08823529411764706,0.1323529411764706,0.029411764705882353,0.5882352941176471
