,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.41025641025641024,0.24358974358974358,0.0,0.0,0.19230769230769232,0.0,0.15384615384615385,0.0
inferiorparietal-rh,0.2875,0.3375,0.0,0.0,0.1625,0.0,0.2,0.0125
parstriangularis-rh,0.0,0.0,0.9393939393939394,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.013333333333333334,0.013333333333333334,0.4266666666666667,0.0,0.29333333333333333,0.0,0.25333333333333335
superiorfrontal-lh,0.16176470588235295,0.17647058823529413,0.0,0.0,0.4117647058823529,0.0,0.25,0.0
superiorfrontal-rh,0.0,0.0,0.011235955056179775,0.33707865168539325,0.0,0.47191011235955055,0.0,0.1797752808988764
superiortemporal-rh,0.17142857142857143,0.21428571428571427,0.02857142857142857,0.0,0.22857142857142856,0.0,0.35714285714285715,0.0
supramarginal-lh,0.02531645569620253,0.0379746835443038,0.0,0.17721518987341772,0.012658227848101266,0.10126582278481013,0.0,0.6455696202531646
