,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.9310344827586207,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.0
inferiorparietal-rh,0.0,0.1836734693877551,0.1836734693877551,0.11428571428571428,0.044897959183673466,0.13877551020408163,0.15510204081632653,0.17959183673469387
parsopercularis-lh,0.0,0.1836734693877551,0.1836734693877551,0.11428571428571428,0.044897959183673466,0.13877551020408163,0.15510204081632653,0.17959183673469387
rostralmiddlefrontal-lh,0.0,0.15606936416184972,0.15606936416184972,0.15606936416184972,0.06358381502890173,0.15606936416184972,0.15606936416184972,0.15606936416184972
rostralmiddlefrontal-rh,0.0,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.38144329896907214,0.10309278350515463,0.10309278350515463,0.10309278350515463
superiorparietal-lh,0.0,0.15137614678899083,0.15137614678899083,0.12844036697247707,0.05045871559633028,0.18807339449541285,0.17889908256880735,0.15137614678899083
superiorparietal-rh,0.0,0.1581196581196581,0.1581196581196581,0.11965811965811966,0.04700854700854701,0.1752136752136752,0.18376068376068377,0.1581196581196581
supramarginal-rh,0.0,0.17916666666666667,0.17916666666666667,0.11666666666666667,0.04583333333333333,0.14166666666666666,0.15833333333333333,0.17916666666666667
