,F3,P4,TP10,T8,AF7,FT7,AF8,AF4
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.7358490566037735,0.16037735849056603,0.0,0.10377358490566038,0.0
AF7,0.0,0.0,0.0,0.5142857142857142,0.4857142857142857,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.04205607476635514,0.0,0.0,0.9579439252336449,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
