,TP9,TP10,T8,AF7,FT7,CP4,AF8,AF4
TP9,0.6218905472636815,0.0,0.2885572139303483,0.0,0.0,0.0,0.08955223880597014,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.4645669291338583,0.0,0.4566929133858268,0.0,0.0,0.0,0.07874015748031496,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.4186046511627907,0.0,0.18604651162790697,0.0,0.0,0.0,0.3953488372093023,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
