,F3,P4,TP10,T8,AF7,FT7,AF8,AF4
F3,0.32934131736526945,0.33532934131736525,0.0,0.33532934131736525,0.0,0.0,0.0,0.0
P4,0.16819571865443425,0.5596330275229358,0.0,0.27217125382262997,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.20676691729323307,0.3308270676691729,0.0,0.462406015037594,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.49765258215962443,0.0,0.5023474178403756
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.370242214532872,0.0,0.629757785467128
