,FT9,FC5,P7,TP10,AF7,AF3,FT7,AF8
FT9,0.4948453608247423,0.0,0.0,0.0,0.0,0.0,0.5051546391752577,0.0
FC5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.6956521739130435,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
