,F7,FT9,TP10,FC6,AF7,AF3,AF8,AF4
F7,0.3984375,0.296875,0.3046875,0.0,0.0,0.0,0.0,0.0
FT9,0.3347826086956522,0.33043478260869563,0.3347826086956522,0.0,0.0,0.0,0.0,0.0
TP10,0.33905579399141633,0.3261802575107296,0.33476394849785407,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
