,bankssts-rh,frontalpole-rh,parahippocampal-lh,parahippocampal-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-rh,transversetemporal-rh
bankssts-rh,0.3034013605442177,0.1251700680272109,0.0,0.047619047619047616,0.24353741496598638,0.2680272108843537,0.012244897959183673,0.0
frontalpole-rh,0.18253968253968253,0.3412698412698413,0.04563492063492063,0.12301587301587301,0.13690476190476192,0.16666666666666666,0.003968253968253968,0.0
parahippocampal-lh,0.0,0.45454545454545453,0.5454545454545454,0.0,0.0,0.0,0.0,0.0
parahippocampal-rh,0.08753315649867374,0.14854111405835543,0.0,0.4535809018567639,0.06631299734748011,0.06631299734748011,0.15915119363395225,0.01856763925729443
posteriorcingulate-lh,0.2627118644067797,0.10028248587570622,0.0,0.03531073446327684,0.3389830508474576,0.2584745762711864,0.00423728813559322,0.0
posteriorcingulate-rh,0.27111716621253407,0.11716621253405994,0.0,0.035422343324250684,0.24114441416893734,0.30517711171662126,0.02997275204359673,0.0
rostralanteriorcingulate-rh,0.03763440860215054,0.0,0.0,0.3118279569892473,0.005376344086021506,0.10752688172043011,0.5376344086021505,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.9375
