,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-rh,0.38088125466766243,0.02389843166542196,0.10604929051530994,0.14339058999253174,0.1919342793129201,0.0,0.11949215832710978,0.03435399551904406
insula-rh,0.0283436669619132,0.4782993799822852,0.20017714791851196,0.10363153232949512,0.0354295837023915,0.010628875110717449,0.0283436669619132,0.11514614703277236
lateralorbitofrontal-rh,0.0818941504178273,0.12924791086350976,0.34206128133704733,0.057938718662952644,0.1331476323119777,0.0,0.12924791086350976,0.12646239554317548
medialorbitofrontal-lh,0.10828729281767956,0.06132596685082873,0.06298342541436464,0.40497237569060773,0.13038674033149172,0.0,0.13867403314917126,0.09337016574585635
medialorbitofrontal-rh,0.1427801724137931,0.020474137931034482,0.12877155172413793,0.12392241379310345,0.359375,0.0,0.15894396551724138,0.06573275862068965
parahippocampal-rh,0.0,0.01646090534979424,0.0,0.0,0.0,0.9835390946502057,0.0,0.0
rostralanteriorcingulate-lh,0.096045197740113,0.01694915254237288,0.13333333333333333,0.14180790960451978,0.1672316384180791,0.0,0.33785310734463275,0.10677966101694915
temporalpole-rh,0.03132530120481928,0.08313253012048193,0.14156626506024098,0.10301204819277109,0.0783132530120482,0.0,0.11626506024096385,0.4463855421686747
