,frontalpole-rh,insula-rh,lateralorbitofrontal-lh,paracentral-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
frontalpole-rh,0.7831325301204819,0.04066265060240964,0.07680722891566265,0.016566265060240965,0.0,0.0,0.0,0.08283132530120482
insula-rh,0.04403409090909091,0.7883522727272727,0.0,0.0,0.015625,0.08380681818181818,0.06818181818181818,0.0
lateralorbitofrontal-lh,0.029323308270676692,0.0,0.48195488721804514,0.17142857142857143,0.030827067669172932,0.25413533834586466,0.0007518796992481203,0.031578947368421054
paracentral-rh,0.0035945363048166786,0.0,0.16966211358734723,0.5355859094176851,0.10136592379583034,0.10136592379583034,0.0014378145219266715,0.08698777857656362
parahippocampal-rh,0.0,0.017421602787456445,0.04065040650406504,0.1521486643437863,0.6771196283391405,0.08943089430894309,0.0,0.023228803716608595
rostralanteriorcingulate-lh,0.0,0.05473856209150327,0.25980392156862747,0.1053921568627451,0.06454248366013073,0.5,0.015522875816993464,0.0
temporalpole-rh,0.0028011204481792717,0.06442577030812324,0.0,0.0056022408963585435,0.0,0.023809523809523808,0.8165266106442577,0.08683473389355742
transversetemporal-rh,0.05268817204301075,0.0,0.04946236559139785,0.14301075268817204,0.02258064516129032,0.0,0.060215053763440864,0.6720430107526881
