,bankssts-rh,frontalpole-rh,fusiform-rh,insula-rh,lateralorbitofrontal-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.4248927038626609,0.1630901287553648,0.11373390557939914,0.030042918454935622,0.02575107296137339,0.0,0.13733905579399142,0.10515021459227468
frontalpole-rh,0.0970873786407767,0.26907073509015256,0.20804438280166435,0.0,0.14701803051317613,0.08321775312066575,0.09015256588072122,0.10540915395284327
fusiform-rh,0.06638418079096045,0.2033898305084746,0.2401129943502825,0.0,0.18220338983050846,0.12146892655367232,0.0748587570621469,0.1115819209039548
insula-rh,0.07258064516129033,0.0,0.0,0.8951612903225806,0.0,0.0,0.03225806451612903,0.0
lateralorbitofrontal-rh,0.012598425196850394,0.15590551181102363,0.19370078740157481,0.0,0.2866141732283465,0.2251968503937008,0.03779527559055118,0.08818897637795275
parahippocampal-rh,0.0,0.109979633401222,0.1629327902240326,0.0,0.2790224032586558,0.36863543788187375,0.012219959266802444,0.06720977596741344
temporalpole-rh,0.1781609195402299,0.1925287356321839,0.16379310344827586,0.017241379310344827,0.07471264367816093,0.022988505747126436,0.2413793103448276,0.10919540229885058
transversetemporal-rh,0.1056338028169014,0.1784037558685446,0.18544600938967137,0.0,0.14084507042253522,0.08215962441314555,0.0892018779342723,0.21830985915492956
