,Pz,Oz,P8,FT10,Fp2,AF7,P6,CPz
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.4925373134328358,0.39552238805970147,0.11194029850746269,0.0,0.0,0.0,0.0
P8,0.0,0.44166666666666665,0.43333333333333335,0.125,0.0,0.0,0.0,0.0
FT10,0.0,0.3409090909090909,0.3409090909090909,0.3181818181818182,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
