,Fp1,FT9,Pz,FT10,F8,AF7,F1,C2
Fp1,0.48316831683168315,0.0,0.0,0.07524752475247524,0.2693069306930693,0.0,0.01782178217821782,0.15445544554455445
FT9,0.0,0.4804560260586319,0.0,0.08469055374592833,0.04723127035830619,0.19218241042345277,0.18078175895765472,0.014657980456026058
Pz,0.0,0.0,0.8154981549815498,0.0,0.18450184501845018,0.0,0.0,0.0
FT10,0.043329532497149374,0.06157354618015964,0.0,0.5108323831242874,0.23033067274800456,0.0,0.15393386545039908,0.0
F8,0.1430062630480167,0.032359081419624215,0.05010438413361169,0.21294363256784968,0.44676409185803756,0.0,0.038622129436325675,0.07620041753653445
AF7,0.0,0.18072289156626506,0.0,0.0,0.0,0.5617469879518072,0.15060240963855423,0.10692771084337349
F1,0.011826544021024968,0.14586070959264127,0.0,0.1773981603153745,0.04862023653088042,0.13272010512483573,0.4835742444152431,0.0
C2,0.14656771799628943,0.012987012987012988,0.0,0.0,0.14100185528756956,0.13358070500927643,0.0,0.5658627087198516
