,Pz,Oz,P8,FT10,Fp2,AF7,P6,CPz
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.32934131736526945,0.33532934131736525,0.0,0.33532934131736525,0.0,0.0,0.0
P8,0.0,0.3273809523809524,0.3333333333333333,0.0,0.3392857142857143,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.32,0.32571428571428573,0.0,0.35428571428571426,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.35294117647058826,0.35294117647058826
P6,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.4956521739130435,0.4608695652173913
CPz,0.0,0.0,0.0,0.0,0.0,0.04310344827586207,0.4827586206896552,0.47413793103448276
