,Pz,Oz,P8,FT10,Fp2,AF7,P6,CPz
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.4108527131782946,0.4186046511627907,0.17054263565891473,0.0,0.0,0.0,0.0
P8,0.0,0.3624161073825503,0.4899328859060403,0.1476510067114094,0.0,0.0,0.0,0.0
FT10,0.0,0.3384615384615385,0.3384615384615385,0.3230769230769231,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
