,FT9,P3,P8,C4,C6,C2,F6,FCz
FT9,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0
P3,0.0,0.4028776978417266,0.0,0.0,0.0,0.18705035971223022,0.0,0.41007194244604317
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.33766233766233766,0.0,0.0,0.0,0.3246753246753247,0.0,0.33766233766233766
F6,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.8372093023255814,0.0
FCz,0.0,0.3630573248407643,0.0,0.0,0.0,0.16560509554140126,0.0,0.4713375796178344
