,Fp1,TP10,CP2,T8,Fp2,AF3,F5,AF4
Fp1,0.5008605851979346,0.0034423407917383822,0.0,0.06540447504302926,0.43029259896729777,0.0,0.0,0.0
TP10,0.001321003963011889,0.4227212681638045,0.0,0.05548216644649934,0.0,0.142668428005284,0.15059445178335534,0.22721268163804492
CP2,0.0,0.0,0.9666666666666667,0.0,0.0,0.03333333333333333,0.0,0.0
T8,0.04518430439952437,0.04994054696789536,0.0,0.6932223543400713,0.07253269916765755,0.0,0.041617122473246136,0.09750297265160524
Fp2,0.42,0.0,0.0,0.1,0.48,0.0,0.0,0.0
AF3,0.0,0.20939334637964774,0.005870841487279843,0.0,0.0,0.324853228962818,0.20743639921722112,0.25244618395303325
F5,0.0,0.16176470588235295,0.0,0.054411764705882354,0.0,0.15588235294117647,0.3720588235294118,0.25588235294117645
AF4,0.0,0.18640350877192982,0.0,0.08991228070175439,0.0,0.13815789473684212,0.19078947368421054,0.39473684210526316
