,FT9,P3,P8,C4,C6,C2,F6,FCz
FT9,0.3695652173913043,0.0,0.27717391304347827,0.0,0.0,0.0,0.3532608695652174,0.0
P3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
P8,0.3355263157894737,0.0,0.32894736842105265,0.0,0.0,0.0,0.3355263157894737,0.0
C4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.3611111111111111,0.0,0.2833333333333333,0.0,0.0,0.0,0.35555555555555557,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
