,FT9,P3,P8,C4,C6,C2,F6,FCz
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.35294117647058826,0.3167420814479638,0.0,0.33031674208144796
C2,0.0,0.0,0.0,0.0,0.3349282296650718,0.33014354066985646,0.0,0.3349282296650718
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.3395348837209302,0.32558139534883723,0.0,0.33488372093023255
