,Pz,Oz,P8,FT10,Fp2,AF7,P6,CPz
Pz,0.2,0.0,0.14285714285714285,0.22857142857142856,0.0,0.0,0.22857142857142856,0.2
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.09523809523809523,0.0,0.3492063492063492,0.09523809523809523,0.0,0.0,0.36507936507936506,0.09523809523809523
FT10,0.19444444444444445,0.0,0.1388888888888889,0.2222222222222222,0.0,0.0,0.25,0.19444444444444445
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.08641975308641975,0.0,0.24691358024691357,0.09876543209876543,0.0,0.0,0.48148148148148145,0.08641975308641975
CPz,0.2,0.0,0.14285714285714285,0.22857142857142856,0.0,0.0,0.22857142857142856,0.2
