,Pz,Oz,P8,FT10,Fp2,AF7,P6,CPz
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.6106194690265486,0.0,0.3893805309734513,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.5057471264367817,0.0,0.4942528735632184,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
