,Fp1,FT9,Pz,FT10,F8,AF7,F1,C2
Fp1,0.5849056603773585,0.0,0.0,0.0,0.23113207547169812,0.0,0.0,0.18396226415094338
FT9,0.0,0.48484848484848486,0.0,0.0,0.0,0.0,0.5151515151515151,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.3602941176470588,0.0,0.0,0.0,0.35294117647058826,0.0,0.0,0.2867647058823529
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.33,0.0,0.0,0.0,0.0,0.67,0.0
C2,0.33620689655172414,0.0,0.0,0.0,0.33620689655172414,0.0,0.0,0.3275862068965517
