,FT9,P3,P8,C4,C6,C2,F6,FCz
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.2857142857142857,0.0,0.35714285714285715,0.0,0.0,0.35714285714285715,0.0
P8,0.0,0.0,0.3493150684931507,0.0,0.0,0.2945205479452055,0.0,0.3561643835616438
C4,0.0,0.06349206349206349,0.0,0.8253968253968254,0.0,0.0,0.1111111111111111,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.3359375,0.0,0.0,0.328125,0.0,0.3359375
F6,0.0,0.21052631578947367,0.0,0.42105263157894735,0.0,0.0,0.3684210526315789,0.0
FCz,0.0,0.0,0.3469387755102041,0.0,0.0,0.2925170068027211,0.0,0.36054421768707484
