,FT9,P3,P8,C4,C6,C2,F6,FCz
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.5333333333333333,0.4666666666666667,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.5333333333333333,0.4666666666666667,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.49230769230769234,0.0,0.0,0.0,0.5076923076923077
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.4342105263157895,0.0,0.0,0.0,0.5657894736842105
