,Pz,Oz,P8,FT10,Fp2,AF7,P6,CPz
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.38461538461538464,0.0,0.46153846153846156,0.15384615384615385,0.0,0.0
FT10,0.0,0.0,0.0,0.5,0.0,0.0,0.24193548387096775,0.25806451612903225
Fp2,0.0,0.0,0.07352941176470588,0.0,0.8970588235294118,0.029411764705882353,0.0,0.0
AF7,0.0,0.0,0.375,0.0,0.375,0.25,0.0,0.0
P6,0.0,0.0,0.0,0.33707865168539325,0.0,0.0,0.3258426966292135,0.33707865168539325
CPz,0.0,0.0,0.0,0.34408602150537637,0.0,0.0,0.3225806451612903,0.3333333333333333
