,FT9,P3,P8,C4,C6,C2,F6,FCz
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.3283582089552239,0.0,0.0,0.3358208955223881,0.3358208955223881,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C6,0.0,0.24725274725274726,0.0,0.0,0.37362637362637363,0.3791208791208791,0.0,0.0
C2,0.0,0.24324324324324326,0.0,0.0,0.372972972972973,0.3837837837837838,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
