,Pz,Oz,P8,FT10,Fp2,AF7,P6,CPz
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.3850574712643678,0.27011494252873564,0.3448275862068966,0.0,0.0,0.0,0.0
P8,0.0,0.3357142857142857,0.32857142857142857,0.3357142857142857,0.0,0.0,0.0,0.0
FT10,0.0,0.3614457831325301,0.28313253012048195,0.35542168674698793,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.32978723404255317,0.3191489361702128,0.35106382978723405
P6,0.0,0.0,0.0,0.0,0.0,0.25,0.36607142857142855,0.38392857142857145
CPz,0.0,0.0,0.0,0.0,0.0,0.2152777777777778,0.2916666666666667,0.4930555555555556
