,Pz,Oz,P8,FT10,Fp2,AF7,P6,CPz
Pz,0.4796380090497738,0.0,0.03619909502262444,0.03619909502262444,0.0,0.3257918552036199,0.08144796380090498,0.04072398190045249
Oz,0.0,0.4676524953789279,0.22365988909426987,0.20702402957486138,0.04436229205175601,0.05483672211953173,0.0,0.0024645717806531116
P8,0.006788866259334691,0.24643584521384929,0.439918533604888,0.09775967413441955,0.04955872369314324,0.0726408689748812,0.08010862186014936,0.006788866259334691
FT10,0.006081668114682885,0.29192006950477845,0.12510860121633363,0.46568201563857514,0.0,0.0,0.03388357949609035,0.07732406602953953
Fp2,0.0,0.12435233160621761,0.12435233160621761,0.0,0.7461139896373057,0.0034542314335060447,0.0,0.0017271157167530224
AF7,0.08008898776418243,0.09899888765294772,0.11902113459399333,0.0,0.0033370411568409346,0.47052280311457173,0.18242491657397109,0.04560622914349277
P6,0.016283524904214558,0.0,0.10727969348659004,0.03639846743295019,0.0,0.15421455938697318,0.5067049808429118,0.17911877394636017
CPz,0.009987515605493134,0.006242197253433208,0.012484394506866416,0.1136079900124844,0.0,0.04868913857677903,0.23845193508114856,0.5705368289637952
