,FT9,P3,P8,C4,C6,C2,F6,FCz
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.4774774774774775,0.0,0.0,0.46846846846846846,0.0,0.0,0.05405405405405406
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.4576271186440678,0.0,0.0,0.4915254237288136,0.0,0.0,0.05084745762711865
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.35,0.0,0.0,0.35,0.0,0.0,0.3
