,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-lh,0.1393939393939394,0.07878787878787878,0.14545454545454545,0.13333333333333333,0.1393939393939394,0.14545454545454545,0.13333333333333333,0.08484848484848485
parstriangularis-rh,0.13274336283185842,0.13274336283185842,0.12389380530973451,0.12389380530973451,0.13274336283185842,0.13274336283185842,0.13274336283185842,0.08849557522123894
postcentral-lh,0.13836477987421383,0.07547169811320754,0.1509433962264151,0.1320754716981132,0.13836477987421383,0.14465408805031446,0.1320754716981132,0.0880503144654088
postcentral-rh,0.14102564102564102,0.07692307692307693,0.14102564102564102,0.1346153846153846,0.14102564102564102,0.14102564102564102,0.1346153846153846,0.08974358974358974
superiorfrontal-rh,0.1393939393939394,0.07878787878787878,0.14545454545454545,0.13333333333333333,0.1393939393939394,0.14545454545454545,0.13333333333333333,0.08484848484848485
superiorparietal-lh,0.13855421686746988,0.0783132530120482,0.15060240963855423,0.13253012048192772,0.13855421686746988,0.14457831325301204,0.13253012048192772,0.08433734939759036
superiorparietal-rh,0.1411042944785276,0.07975460122699386,0.1411042944785276,0.13496932515337423,0.1411042944785276,0.1411042944785276,0.13496932515337423,0.08588957055214724
superiortemporal-lh,0.13333333333333333,0.0761904761904762,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.12380952380952381
