,parsopercularis-lh,parstriangularis-rh,postcentral-rh,precentral-rh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-rh,0.0,0.0,0.26666666666666666,0.16666666666666666,0.1,0.1,0.13333333333333333,0.23333333333333334
precentral-rh,0.0,0.0,0.21739130434782608,0.17391304347826086,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.21739130434782608
superiorfrontal-rh,0.0,0.0,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.23076923076923078
superiorparietal-rh,0.0,0.0,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.23076923076923078
superiortemporal-lh,0.0,0.0,0.20689655172413793,0.1724137931034483,0.10344827586206896,0.10344827586206896,0.2413793103448276,0.1724137931034483
superiortemporal-rh,0.0,0.0,0.2692307692307692,0.15384615384615385,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.23076923076923078
