,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.12574850299401197,0.12574850299401197,0.11377245508982035,0.1317365269461078,0.11377245508982035,0.12574850299401197,0.1317365269461078,0.1317365269461078
parstriangularis-rh,0.12790697674418605,0.12790697674418605,0.11627906976744186,0.12790697674418605,0.11046511627906977,0.12790697674418605,0.13372093023255813,0.12790697674418605
postcentral-lh,0.1282051282051282,0.1282051282051282,0.12179487179487179,0.1282051282051282,0.10897435897435898,0.1282051282051282,0.1282051282051282,0.1282051282051282
postcentral-rh,0.12269938650306748,0.12269938650306748,0.11042944785276074,0.13496932515337423,0.1165644171779141,0.12269938650306748,0.12883435582822086,0.1411042944785276
precentral-rh,0.12142857142857143,0.12142857142857143,0.10714285714285714,0.1357142857142857,0.12857142857142856,0.12142857142857143,0.12857142857142856,0.1357142857142857
superiorfrontal-rh,0.12574850299401197,0.12574850299401197,0.11377245508982035,0.1317365269461078,0.11377245508982035,0.12574850299401197,0.1317365269461078,0.1317365269461078
superiorparietal-lh,0.12643678160919541,0.12643678160919541,0.11494252873563218,0.13218390804597702,0.10919540229885058,0.12643678160919541,0.13218390804597702,0.13218390804597702
superiorparietal-rh,0.12269938650306748,0.12269938650306748,0.11042944785276074,0.13496932515337423,0.1165644171779141,0.12269938650306748,0.12883435582822086,0.1411042944785276
