,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-rh,precentral-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-lh,0.18983050847457628,0.0,0.14915254237288136,0.13220338983050847,0.17966101694915254,0.13559322033898305,0.13898305084745763,0.07457627118644068
parstriangularis-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-rh,0.12974683544303797,0.0,0.189873417721519,0.14556962025316456,0.14873417721518986,0.12658227848101267,0.14556962025316456,0.11392405063291139
precentral-lh,0.14084507042253522,0.0,0.16549295774647887,0.17253521126760563,0.15492957746478872,0.10211267605633803,0.13732394366197184,0.1267605633802817
superiorfrontal-rh,0.16408668730650156,0.0,0.14860681114551083,0.13622291021671826,0.19195046439628483,0.13312693498452013,0.14241486068111456,0.08359133126934984
superiorparietal-lh,0.15702479338842976,0.0,0.1652892561983471,0.11570247933884298,0.1652892561983471,0.19421487603305784,0.15289256198347106,0.049586776859504134
superiorparietal-rh,0.1362126245847176,0.0,0.16943521594684385,0.14285714285714285,0.15282392026578073,0.12956810631229235,0.17275747508305647,0.09634551495016612
superiortemporal-lh,0.11219512195121951,0.0,0.17073170731707318,0.17560975609756097,0.13170731707317074,0.05853658536585366,0.12195121951219512,0.22926829268292684
