,parsopercularis-lh,parstriangularis-rh,postcentral-rh,precentral-rh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.11864406779661017,0.0,0.15254237288135594,0.15254237288135594,0.13559322033898305,0.15254237288135594,0.15254237288135594,0.13559322033898305
parstriangularis-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-rh,0.056074766355140186,0.0,0.205607476635514,0.14018691588785046,0.11214953271028037,0.14953271028037382,0.18691588785046728,0.14953271028037382
precentral-rh,0.07446808510638298,0.010638297872340425,0.18085106382978725,0.14893617021276595,0.1276595744680851,0.14893617021276595,0.1702127659574468,0.13829787234042554
superiorfrontal-rh,0.08860759493670886,0.0,0.17721518987341772,0.1518987341772152,0.13924050632911392,0.1518987341772152,0.16455696202531644,0.12658227848101267
superiorparietal-rh,0.06521739130434782,0.010869565217391304,0.17391304347826086,0.13043478260869565,0.11956521739130435,0.17391304347826086,0.18478260869565216,0.14130434782608695
superiortemporal-lh,0.05042016806722689,0.008403361344537815,0.15966386554621848,0.12605042016806722,0.10084033613445378,0.14285714285714285,0.2857142857142857,0.12605042016806722
superiortemporal-rh,0.07368421052631578,0.010526315789473684,0.17894736842105263,0.12631578947368421,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.18947368421052632
