,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.12790697674418605,0.12209302325581395,0.12209302325581395,0.12790697674418605,0.11046511627906977,0.12790697674418605,0.13372093023255813,0.12790697674418605
parstriangularis-rh,0.12643678160919541,0.13218390804597702,0.11494252873563218,0.12643678160919541,0.11494252873563218,0.12643678160919541,0.13218390804597702,0.12643678160919541
postcentral-lh,0.13043478260869565,0.12422360248447205,0.13043478260869565,0.12422360248447205,0.10559006211180125,0.13043478260869565,0.13043478260869565,0.12422360248447205
postcentral-rh,0.12269938650306748,0.12269938650306748,0.11042944785276074,0.13496932515337423,0.1165644171779141,0.12269938650306748,0.12883435582822086,0.1411042944785276
precentral-rh,0.11971830985915492,0.1267605633802817,0.1056338028169014,0.13380281690140844,0.13380281690140844,0.11971830985915492,0.1267605633802817,0.13380281690140844
superiorfrontal-rh,0.12790697674418605,0.12209302325581395,0.12209302325581395,0.12790697674418605,0.11046511627906977,0.12790697674418605,0.13372093023255813,0.12790697674418605
superiorparietal-lh,0.12849162011173185,0.12290502793296089,0.12290502793296089,0.12849162011173185,0.10614525139664804,0.12849162011173185,0.1340782122905028,0.12849162011173185
superiorparietal-rh,0.12574850299401197,0.11976047904191617,0.11377245508982035,0.1317365269461078,0.11377245508982035,0.12574850299401197,0.1317365269461078,0.1377245508982036
