,Fp1,F3,P4,CP2,AF7,AF3,AFz,P2
Fp1,0.21629374641422836,0.2157200229489386,0.04647160068846816,0.04647160068846816,0.21686746987951808,0.0005737234652897303,0.2157200229489386,0.04188181296615032
F3,0.21612349914236706,0.21555174385363066,0.046883933676386505,0.046883933676386505,0.2166952544311035,0.0005717552887364208,0.21555174385363066,0.04173813607775872
P4,0.08081791626095423,0.08179162609542356,0.29990262901655307,0.29990262901655307,0.0827653359298929,0.0730282375851996,0.08179162609542356,0.0
CP2,0.08058252427184466,0.08155339805825243,0.3,0.3,0.0825242718446602,0.07378640776699029,0.08155339805825243,0.0
AF7,0.21570859419464997,0.2151394422310757,0.04780876494023904,0.04780876494023904,0.21627774615822423,0.0005691519635742744,0.2151394422310757,0.04154809334092203
AF3,0.00338409475465313,0.00338409475465313,0.12013536379018612,0.1218274111675127,0.00338409475465313,0.6192893401015228,0.00338409475465313,0.12521150592216582
AFz,0.2158766419189035,0.2153055396916048,0.047401484865790974,0.047401484865790974,0.21644774414620216,0.0005711022272986865,0.2153055396916048,0.04169046259280411
P2,0.11030478955007257,0.11030478955007257,0.001451378809869376,0.001451378809869376,0.11030478955007257,0.10449927431059507,0.11030478955007257,0.4513788098693759
