,Pz,O2,P4,P8,CP2,PO8,P6,P2
Pz,0.32053422370617696,0.01669449081803005,0.32053422370617696,0.01001669449081803,0.32053422370617696,0.0,0.011686143572621035,0.0
O2,0.05188679245283019,0.29245283018867924,0.05188679245283019,0.27358490566037735,0.05188679245283019,0.0,0.2783018867924528,0.0
P4,0.32053422370617696,0.01669449081803005,0.32053422370617696,0.01001669449081803,0.32053422370617696,0.0,0.011686143572621035,0.0
P8,0.030927835051546393,0.30412371134020616,0.030927835051546393,0.29896907216494845,0.030927835051546393,0.0,0.30412371134020616,0.0
CP2,0.32053422370617696,0.01669449081803005,0.32053422370617696,0.01001669449081803,0.32053422370617696,0.0,0.011686143572621035,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.09090909090909091
P6,0.03553299492385787,0.29949238578680204,0.03553299492385787,0.29441624365482233,0.03553299492385787,0.0,0.29949238578680204,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.028037383177570093,0.0,0.9719626168224299
