,caudalmiddlefrontal-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.1559633027522936,0.12844036697247707,0.14678899082568808,0.07339449541284404,0.12844036697247707,0.10091743119266056,0.12844036697247707,0.13761467889908258
postcentral-rh,0.14150943396226415,0.1320754716981132,0.14150943396226415,0.07547169811320754,0.1320754716981132,0.10377358490566038,0.1320754716981132,0.14150943396226415
precentral-rh,0.1559633027522936,0.12844036697247707,0.14678899082568808,0.07339449541284404,0.12844036697247707,0.10091743119266056,0.12844036697247707,0.13761467889908258
rostralmiddlefrontal-lh,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.11267605633802817,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.1267605633802817
rostralmiddlefrontal-rh,0.14150943396226415,0.1320754716981132,0.14150943396226415,0.07547169811320754,0.1320754716981132,0.10377358490566038,0.1320754716981132,0.14150943396226415
superiortemporal-lh,0.13186813186813187,0.13186813186813187,0.13186813186813187,0.08791208791208792,0.13186813186813187,0.12087912087912088,0.13186813186813187,0.13186813186813187
supramarginal-lh,0.14150943396226415,0.1320754716981132,0.14150943396226415,0.07547169811320754,0.1320754716981132,0.10377358490566038,0.1320754716981132,0.14150943396226415
supramarginal-rh,0.14814814814814814,0.12962962962962962,0.14814814814814814,0.07407407407407407,0.12962962962962962,0.10185185185185185,0.12962962962962962,0.1388888888888889
