,caudalmiddlefrontal-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.1206896551724138,0.1206896551724138,0.12931034482758622,0.12931034482758622,0.11206896551724138,0.12931034482758622,0.12931034482758622,0.12931034482758622
postcentral-rh,0.1206896551724138,0.1206896551724138,0.12931034482758622,0.12931034482758622,0.11206896551724138,0.12931034482758622,0.12931034482758622,0.12931034482758622
precentral-rh,0.11764705882352941,0.11764705882352941,0.12605042016806722,0.13445378151260504,0.1092436974789916,0.13445378151260504,0.13445378151260504,0.12605042016806722
rostralmiddlefrontal-lh,0.11764705882352941,0.11764705882352941,0.12605042016806722,0.13445378151260504,0.1092436974789916,0.13445378151260504,0.13445378151260504,0.12605042016806722
rostralmiddlefrontal-rh,0.12280701754385964,0.12280701754385964,0.12280701754385964,0.12280701754385964,0.14035087719298245,0.12280701754385964,0.12280701754385964,0.12280701754385964
superiortemporal-lh,0.11764705882352941,0.11764705882352941,0.12605042016806722,0.13445378151260504,0.1092436974789916,0.13445378151260504,0.13445378151260504,0.12605042016806722
supramarginal-lh,0.11764705882352941,0.11764705882352941,0.12605042016806722,0.13445378151260504,0.1092436974789916,0.13445378151260504,0.13445378151260504,0.12605042016806722
supramarginal-rh,0.11764705882352941,0.11764705882352941,0.12605042016806722,0.13445378151260504,0.1092436974789916,0.13445378151260504,0.13445378151260504,0.12605042016806722
