,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.1292517006802721,0.12244897959183673,0.12244897959183673,0.12244897959183673,0.1360544217687075,0.1292517006802721,0.11564625850340136,0.12244897959183673
caudalmiddlefrontal-rh,0.13013698630136986,0.1232876712328767,0.1232876712328767,0.1232876712328767,0.13013698630136986,0.13013698630136986,0.11643835616438356,0.1232876712328767
precentral-rh,0.13013698630136986,0.1232876712328767,0.1232876712328767,0.1232876712328767,0.13013698630136986,0.13013698630136986,0.11643835616438356,0.1232876712328767
rostralmiddlefrontal-lh,0.13013698630136986,0.1232876712328767,0.1232876712328767,0.1232876712328767,0.13013698630136986,0.13013698630136986,0.11643835616438356,0.1232876712328767
rostralmiddlefrontal-rh,0.1292517006802721,0.12244897959183673,0.12244897959183673,0.12244897959183673,0.1360544217687075,0.1292517006802721,0.11564625850340136,0.12244897959183673
superiortemporal-lh,0.1292517006802721,0.12244897959183673,0.12244897959183673,0.12244897959183673,0.1360544217687075,0.1292517006802721,0.11564625850340136,0.12244897959183673
supramarginal-lh,0.1258741258741259,0.1258741258741259,0.1258741258741259,0.1258741258741259,0.1258741258741259,0.1258741258741259,0.11888111888111888,0.1258741258741259
supramarginal-rh,0.13013698630136986,0.1232876712328767,0.1232876712328767,0.1232876712328767,0.13013698630136986,0.13013698630136986,0.11643835616438356,0.1232876712328767
