,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.1337579617834395,0.14012738853503184,0.03821656050955414,0.14012738853503184,0.12738853503184713,0.14012738853503184,0.14012738853503184,0.14012738853503184
caudalmiddlefrontal-rh,0.12,0.1657142857142857,0.045714285714285714,0.15428571428571428,0.11428571428571428,0.13714285714285715,0.12571428571428572,0.13714285714285715
parstriangularis-rh,0.1111111111111111,0.15873015873015872,0.12698412698412698,0.15873015873015872,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
precentral-rh,0.1206896551724138,0.16091954022988506,0.04597701149425287,0.15517241379310345,0.11494252873563218,0.13793103448275862,0.12643678160919541,0.13793103448275862
rostralmiddlefrontal-lh,0.13815789473684212,0.13815789473684212,0.039473684210526314,0.13815789473684212,0.13157894736842105,0.13815789473684212,0.13815789473684212,0.13815789473684212
rostralmiddlefrontal-rh,0.12650602409638553,0.14457831325301204,0.04216867469879518,0.14457831325301204,0.12048192771084337,0.14457831325301204,0.13253012048192772,0.14457831325301204
superiortemporal-lh,0.13043478260869565,0.14285714285714285,0.037267080745341616,0.14285714285714285,0.12422360248447205,0.14285714285714285,0.13664596273291926,0.14285714285714285
supramarginal-rh,0.12883435582822086,0.1411042944785276,0.03680981595092025,0.1411042944785276,0.12269938650306748,0.147239263803681,0.13496932515337423,0.147239263803681
