,CP5,FC6,AFz,F5,FT7,PO8,F6,AF4
CP5,0.6405529953917051,0.027649769585253458,0.03686635944700461,0.0,0.28110599078341014,0.013824884792626729,0.0,0.0
FC6,0.05511811023622047,0.4881889763779528,0.0,0.16535433070866143,0.14960629921259844,0.14173228346456693,0.0,0.0
AFz,0.1875,0.0,0.5625,0.0,0.0,0.10416666666666667,0.14583333333333334,0.0
F5,0.0,0.04468085106382979,0.0,0.4319148936170213,0.18723404255319148,0.07659574468085106,0.08297872340425531,0.17659574468085107
FT7,0.0916030534351145,0.030534351145038167,0.0,0.13587786259541984,0.40458015267175573,0.051908396946564885,0.14045801526717558,0.1450381679389313
PO8,0.023391812865497075,0.10526315789473684,0.03508771929824561,0.21052631578947367,0.21052631578947367,0.38011695906432746,0.03508771929824561,0.0
F6,0.0,0.0,0.015957446808510637,0.11436170212765957,0.25,0.013297872340425532,0.48138297872340424,0.125
AF4,0.0,0.0,0.0,0.18161925601750548,0.20568927789934355,0.0,0.10284463894967177,0.5098468271334792
