,CP5,FC6,AFz,F5,FT7,PO8,F6,AF4
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.3333333333333333,0.35294117647058826,0.0,0.3137254901960784,0.0
FT7,0.0,0.0,0.0,0.3103448275862069,0.39655172413793105,0.0,0.29310344827586204,0.0
PO8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F6,0.0,0.0,0.0,0.27692307692307694,0.2923076923076923,0.0,0.4307692307692308,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
