,FT9,CP5,F8,Fp2,AF3,PO8,AF4,F2
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.7317073170731707,0.0,0.0,0.2682926829268293,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.5116279069767442,0.0,0.0,0.4883720930232558,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
